listing_id,id,date,reviewer_id,reviewer_name,comments
34241,1249853795438356270,2024-09-20,471541060,Pablo Hector,"El departamento está muy bien ubicado y es muy amplio,solamente el baño es un poco chico el duchador y es difícil graduar el agua caliente,además el duchador perdía agua para afuera"
1359821,621210382,2020-03-29,157850083,Paola,"El depto es hermoso, muy lindas vistas y comodo. Y lo mejor Sandra   , que estuvo pendiente y comprendio siempre nuestra siruacion."
1359821,702951049,2020-10-23,72877483,Israel,Bonito Ático con una terraza con vistas al Tibidabo que para desconectar está de lujo.<br/>Dos habitaciones con camas de matrimonio como en la descripción todo correcto y seguro que volvería a elegir ese ático para otra vez.
1359821,438142872098793127,2021-08-27,171089207,Virginia,"El apartamento fue genial!!! El balcon precioso para disfrutar por las mañanas y por la tarde cuando baja el sol. <br/>Algunos muebles fueron renovados (mesa del balcón o respaldar de la cama) pero todo ha sido para bien!!  El apartamento super equipado con todo lo necesario para pasar varios dias sin problemas. <br/>El vecindario muy cómodo, con el metro en la esquina y todo tipo de comercios a mano. Justo frente a la plaza S Joan!! <br/>Lo Unico  es que el aire acondicionado esta solo en el living y a la hora de dormir en verano hace un poco de  calor en los dormitorios. <br/>Volveríamos sin dudarlo y la atención de Sandra fue fenomenal! Siempre disponible para todo!!"
1359821,678078209612131866,2022-07-24,10422511,Vanessa,"muy limpio, bien ubicado! la comunicación fluida! una estancia genial!"
34981,123211270,2016-12-28,54633006,Mayalen,"Me encantó el sitio, muy bien situado con todo lo que necesitas cerca. "
34981,131463023,2017-02-12,114446760,Antonio,Muy recomendable. Volveríamos otra vez 
715036,865833910784666839,2023-04-09,499019058,Magda Cecilia,"El alojamiento está muy cerca a varios sitios de interés turístico, se puede llegar rápido, tiene muy buena comunicación con medios de transporte ya que tiene cerca parada de metro y bus. Lo único es que se tiene que subir 5 pisos para llegar al apto y no hay ascensor"
715036,883151988718443612,2023-05-03,59869334,Andres,"El apartamento es amplio y cómodo, muy ordenado y limpio, con muy buena ubicación, responde a la descripción.<br/>El único detalle es que las escaleras de acceso al piso 4, que en realidad son 5 ya que hay un entresuelo,  son muy estrechas, es muy incomodo subir y bajar con maletas."
1359821,1000528582539426864,2023-10-12,154893038,Catalina,"Nos encanto el apartamento ! Fue un Oasis perfecto después de venir de otro airbnb terrible donde tuvimos muy mala experiencia. <br/>Sandra fue acogedora y gentil desde el comienzo . No puso ninguna traba con nuestra llegada tarde sino todo lo contrario. <br/>Su apartamento es precioso , luminoso , tiene de todo , es acogedor , el edificio es tranquilo y residencial . El barrio de Gracia es excelente y con todo lo que uno necesita para abastecerse , además de algunos café y restoranes . Volveríamos felices ! Gracias por todo Sandra . Fue un agrado quedarnos en tu apartamento."
1359821,1041936108476578574,2023-12-08,180697296,Hugo,"Sandra, siempre ha estado preocupada con nosotros y con las condiciones del apartamento. Está en un local muy tranquilo y perfecto para los niños, ya que tiene un parque infantil delante."
1359821,1046320113585459211,2023-12-14,87196466,Sandra,El departamento es cómodo y esta bien ubicado. Necesita un mejor mantenimiento y renovación. Sandra es muy atenta y responde inmediatamente cada necesidad.
715036,933226803840393009,2023-07-11,192763557,Rebeca,"Lo más que nos gustó fue la localización. Está <br/>a un par de minutos de la estación del bus, del metro y de la zona para tomar taxis. Queda también a solo minutos de varios restaurantes, barras, farmacias,  etc. Para los que les guste caminar, casi siempre nos tomó de 20 a 35 minutos ir a pie a varios lugares de interés turístico. Además, es un apartamento muy acogedor, tal como se ve en las fotos y Monserrat siempre se comunicó para explicar la llegada y salida y nos dio recomendaciones de restaurantes, seguridad, etc. Fue una estadía muy placentera."
715036,974545382593542299,2023-09-06,329772618,Franco,todo muy lindo. lindo apartamento y monserrat muy buena onda y buenas comunicacion
715036,1057161008327994525,2023-12-29,25664858,Enrique,"Todo muy bien en el espacio, muy cómodo y amplio, solamente vale la pena avisar que esta en un 5to piso y no hay elevador. Por lo demás muy recomendable"
715036,1153535193211208562,2024-05-10,390021984,Gabriela,el departamento está muy bien ubicado! es fácil desplazarse desde ahí
1359821,1320204184960071295,2024-12-26,271386291,Rafael,"Sandra es una excelente anfitriona y tiene un departamento en un lugar muy bonito y acogedor, céntrico, con excelentes medios de transporte"
1359821,1368859289757902770,2025-03-03,445959625,Santiago,Excelente piso y excelente la<br/>Ubicación . Sandra súper servicial en todo. Sin duda repetiremos si volvemos
1359821,1373916037910675598,2025-03-10,553518642,Manuel Martin,"Muy buen recibimiento e instrucciones, todo en su sitio muy ordenado y limpio. Una estadía como estar en casa. Excelente ubicación, fácil acceso por el ascensor. Metro a 2 minutos, tiendas y restaurantes cerca. Hermosa vista a la montaña, perfecto para pasar en familia o en pareja."
1359821,1410115372737409726,2025-04-29,293824260,Dani,"Buena estadía, Sandra muy buena anfitriona"
1383728,19859541,2014-09-19,12016271,Miguel,"Piso muy agradable, perfectamente situado, con equipación de primera calidad y un trato por parte de Sergi excelente //  Very nice flat, perfectly located, with a brand new equipment and very warmly welcomed by Sergi."
715036,1242637171517842866,2024-09-10,156359981,Grisela,"El departamento es muy cómodo, perfecto para 4 personas. Tiene todo lo necesario. Justo enfrente hay un supermercado, eso nos vino genial! La ubicación es muy buena!. Montserrat siempre atenta en todo momento. Recomiendo el departamento !"
715036,1292668449174543328,2024-11-18,518758731,Catalina,"quedamos encantados con el lugar, tiene muy buena ubicación y era acogedor, muy cómodo y tenía todo lo necesario. lo que sí tienen que subir muchas escaleras pero ya luego te acostumbras. si vuelvo a Barcelona definitivamente volvería a este alojamiento"
715036,1327465202390038356,2025-01-05,668143702,Daniela,"Un lugar perfecto para conocer Barcelona, todo muy limpio y completo, la anfitriona fue amable y servicial siempre al tanto de los mensajes, el único detalle de tener presente es el problema del sistema eléctrico ya que no se podían usar todos los electrodomésticos al mismo tiempo y recomendamos agregar un calentador más en la sala"
715036,1424525880278321322,2025-05-19,311789055,Felipe,"Todo perfecto, limpio y cómodo, solo una oportunidad de mejora es que el wifi no era bueno, es bastante lento como para usar un ordenador y trabajar."
1383728,33665943,2015-05-31,20679075,Amagoya,"Excelente ubicación. Apartamento muy cuidado y limpio, trato muy amable de sergi.perfecto para 4 personas! Gracias"
1383728,69484718,2016-04-11,62555139,Josefina,"El departamento es muy cómodo, está bien equipado y muy buena la ubicación."
1383728,76854221,2016-05-29,59272991,Esther,"La casa es muy acogedora y silenciosa, perfecta para descansar. La cocina tiene de todo y las camas muy cómodas también. Está en una zona perfecta de Barcelona para dar un precioso paseo por Gracia. Pero lo mejor ha sido la amabilidad y simpatía de Sergi, un muy buen anfitrión."
1383728,84329576,2016-07-06,61752579,Laura,"El piso de Sergi es tal cual como lo ves en las fotos, esta super bien ubicado y en uno de los barrios mas encantadores de Barcelona. La comunicación con Sergi fue excelente y el piso estaba en perfectas condiciones y muy limpio cuando lo recibimos. "
34981,513621721234488389,2021-12-09,424910769,Jorge,la ubicacion es horrible y peligrósa.ofrece sobre las ramblas y no es cierto...las fotos no son la verdad.nunca hubo TV.a pesar que se le aviso...en general es una POSILGA...NO ES LO QUE OFRECE.
34981,521584901775223133,2021-12-20,28967795,Lidia,"Nuestro grupo familiar , paso una linda estadia en el apartamento de Andres<br/>Eramos 8 , siendo tres generaciones, abuelo, hijo y nietos<br/>El  punto de ubicación excelente, ruidoso, aunque el apartamento tiene la doble ventana para aislamiento del ruido, pero los años que tiene la edificación no lo logra.<br/>Tener 3 baños fue muy bueno, pero reconozco que en el reciclaje se sacrificaron las duchas que no son cómodas<br/>Barcelona es una ciudad muy linda, impresiona la cantidad de gente transitándola.<br/>Gracias Andres"
34981,595413067332124995,2022-04-01,424898359,Veronica,Excelente todo!
34981,644777902700676245,2022-06-08,417641478,Joaquin,"Muy fácil de hacer todo, así da gusto"
34981,719348942012993749,2022-09-19,174576657,Carlos,"Es una buena opción para un grupo de personas, cada habitación tiene aire acondicionado y hay 3 baños. Faltan algunos aditamentos en la cocina y es ruidoso por la noches. Buena opción para turistas principiantes que no conozcan Barcelona."
715036,1449993471704190565,2025-06-23,460625038,Tatiana,"Nos gustó el lugar , buena ubicación , buen anfitrión , comodidad , limpio <br/>El aire acondicionado solo está en la sala y comedor , hace falta aire en las habitaciones y los ventiladores no dan buena potencia para el calor que hace en verano , lo difícil es subir los 5 pisos porque solo están escaleras"
715036,1477534803298302962,2025-07-31,37369934,Javier,"Montserrat fue increíble para hostearnos, recomendaciones y todo al pendiente de nosotros<br/>Muchas gracias por todas tus atenciones Montserrat!"
721378,625093761145126925,2022-05-12,95696739,Jazmín,"Cuanta con todo lo necesario, tal cual como publican, muy linda zona tranquila sin ruidos por las noches ! Gracias"
34981,903490133919215736,2023-05-31,501392663,Luisa,"La localización es muy buena, queda céntrica, el carro no llega frente al edificio, debes caminar un poco con las maletas, hay estacionamiento cerca si llevas carro, el apartamento es cómodo para dormir porque se pueden acomodar 9 personas, no tiene área de sala para compartir solo el comedor."
34981,1079559969151819147,2024-01-29,181852159,Yasiris,"General: Buena localización, a solo minutos de La Rambla y con muchos lugares de comida, supermercado, farmacia cerca.  <br/>Particular: los baños son un poco pequeños e incómodos tomando en consideración que es un airbnb para un grupo grande."
34981,1113706737571628035,2024-03-16,41856012,Cinthya,El hospedaje es tal cual se muestra en fotos y Andrés nos brindó toda la información necesaria. Es un buen alojamiento para grupos grandes.
34981,1140485393562560016,2024-04-22,121224795,Juan Carlos,"Muchas gracias Andrés y Julio por su apoyo,  excelente lugar en buena ubicación y atención de lujo. saludos!"
1383728,95895491,2016-08-21,16015177,Sara,"La casa es exacta a la descripción. La estancia fue agradable y sin ningún problema, muy agradables tanto Anai como Sergi. En cuanto a la casa está en un buen barrio, la única pega es que hay mucho ruido por la noche. Es una casa pequeña pero suficiente para 4 personas, además se puede ir a todos los sitios turísticos andando o con el metro que está muy cerca.
<br/>En general, una estancia agradable, volvería a esta casa."
1383728,100005234,2016-09-06,7964133,Juan,I quite enjoyed both the apartment and location that for me were convenient and easy to get around in the lovely city of Barcelona.  I love Barcelona and when I return I will definitely be looking to see If Sergi's place is available. I found the residence as a whole very quite.<br/>Disfruté tanto el apartamento y la ubicación que para mí era muy práctico y fácil de moverse en la preciosa ciudad de Barcelona. Me encanto Barcelona y cuando vuelva definitivamente mirare si el apartamiento de Sergi está disponible.  Si observe que durante mi estancia me pareció la residencia en su conjunto bastante tranquilo.
1383728,104848543,2016-09-28,85712289,Ana,La localización es perfecta y el alojamiento tal cuál se ve en las fotos. Si bien las zonas comunes están abandonadas. No hay luz en la escalera con lo cual para entrar por la noche hay que usar linterna
1383728,130898460,2017-02-09,66463501,Sergio,"Segundo piso por escalera, no cuenta con tv , dificultades con el agua caliente"
1383728,136746899,2017-03-12,34153808,Pilar,"El apartamento es tal cual aparece en las fotos, la zona es perfecta y el trato recibido inmejorable "
1383728,150551836,2017-05-08,37473307,Carolina,"Piso agradable, pequeño pero bien distribuido, bien dotado, limpio y muy bien ubicado. Anfitrión muy amable y simpático.<br/>Para un viaje de adultos está muy bien, en nuestro caso q viajamos con bebé encontramos un poco incómodo subir y bajar el cochecito por escaleras (2 pisos) y un poco de ruido de la calle por la noche. "
1383728,157203849,2017-06-03,80184065,Cristina,"Nos hemos alojado tres chicas durante una semana por motivo de un curso. <br/>Aunque no muy grande, para 2-3 personas es suficiente. Camas cómodas, inmobiliario moderno y nuevo y cuarto de baño y cocina limpios. <br/>Se encuentra a pocos metros de la diagonal y paseo de gracia, con lo cual buena ubicación. <br/>Lo único a destacar es que el sofá no es muy cómodo y es un segundo sin ascensor."
